organisasjonsnummer,navn,naeringskode,naeringsbeskrivelse,organisasjonsform,kommunenavn,postnummer,poststed,konkurs,under_avvikling,regnskapsaar,fra_dato,til_dato,regnskapstype,oppstillingsplan,sum_driftsinntekter,sum_driftskostnad,driftsresultat,sum_finansinntekter,sum_finanskostnad,ordinaert_resultat_foer_skatt,aarsresultat,sum_eiendeler,sum_anleggsmidler,sum_omloepsmidler,sum_egenkapital,sum_gjeld,sum_kortsiktig_gjeld,sum_langsiktig_gjeld
984259565,SULLAND JESSHEIM AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,ULLENSAKER,2069,JESSHEIM,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,181278790.0,176844821.0,4433969.0,27609.0,1410631.0,3050947.0,2379183.0,53920711.0,1640377.0,52280334.0,9289109.0,44631602.0,44631602.0,0.0
953331896,SULLAND KONGSVINGER AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,KONGSVINGER,2212,KONGSVINGER,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,106566797.0,104337199.0,2229598.0,31161.0,1164359.0,1096401.0,853451.0,39020557.0,2035934.0,36984622.0,9469951.0,29550606.0,29550606.0,0.0
983222838,SULLAND LIER AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,LIER,3414,LIERSTRANDA,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,396069846.0,393701601.0,2368245.0,288689.0,1846168.0,810766.0,621268.0,74213434.0,6416644.0,67796790.0,30742749.0,43470685.0,43470685.0,0.0
979488378,SULLAND LILLEHAMMER AS,47.810,Detaljhandel med motorvogner,AS,LILLEHAMMER,2619,LILLEHAMMER,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,76750613.0,77156043.0,-405430.0,22402.0,788388.0,-1171416.0,-913726.0,24150601.0,1393006.0,22757595.0,6294534.0,17856066.0,17856066.0,0.0
915167330,SULLAND MO AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,RANA,8624,MO I RANA,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,124271876.0,119045165.0,5226711.0,147989.0,701883.0,4672818.0,3649999.0,33700452.0,3316027.0,30384425.0,7219763.0,26480689.0,26480689.0,0.0
952073559,SULLAND OTTA AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,SEL,2670,OTTA,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,216636558.0,212831306.0,3805252.0,159087.0,1627557.0,2336782.0,1822448.0,54405965.0,4179279.0,50226686.0,12623951.0,41782014.0,41782014.0,0.0
817203752,SULLAND RINGERIKE AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,RINGERIKE,3511,HØNEFOSS,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,395206266.0,388343130.0,6863136.0,260040.0,1520365.0,5602810.0,4370359.0,88649963.0,5198761.0,83451201.0,29043501.0,59606461.0,59606461.0,0.0
860152002,SULLAND TROMSØ AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,TROMSØ,9015,TROMSØ,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,652737806.0,635761529.0,16976277.0,1102728.0,3144647.0,14934357.0,11758937.0,160067738.0,24068034.0,135999704.0,47497307.0,112570431.0,112570431.0,0.0
914201101,SULLAND TRONDHEIM AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,TRONDHEIM,7075,TILLER,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,93984206.0,97324876.0,-3340670.0,273812.0,161403.0,-3228262.0,-2518210.0,34570331.0,2418207.0,32152124.0,27348909.0,7221422.0,7221422.0,0.0
977235855,SULLAND VERDAL AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,VERDAL,7650,VERDAL,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,345106553.0,332117930.0,12988622.0,722636.0,1110435.0,12600823.0,9822691.0,78888102.0,6871098.0,72017005.0,24999804.0,53888298.0,53888298.0,0.0
911352400,SULLAND ØSTFOLD AS,47.810,Detaljhandel med motorvogner,AS,SARPSBORG,1711,SARPSBORG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,634415987.0,620737231.0,13678756.0,99022.0,5357636.0,8420142.0,6560039.0,191756011.0,9204884.0,182551127.0,44288942.0,147467069.0,147467069.0,0.0
912736997,SUND BILSERVICE AS,47.810,Detaljhandel med motorvogner,AS,ØYGARDEN,5381,GLESVÆR,False,False,2025,2025-01-01,2025-12-31,SELSKAP,store,13141198.0,11436623.0,1704574.0,139286.0,45228.0,1798632.0,1354482.0,10746074.0,5233242.0,5512832.0,7860643.0,2885430.0,2505132.0,380298.0
920671721,SUNDAGSBIL OLE SJØTHUN,47.810,Detaljhandel med motorvogner,ENK,GOL,3550,GOL,False,False,,,,,,,,,,,,,,,,,,,
927788950,SUNDBYFOSS BILFORMIDLING AS,47.810,Detaljhandel med motorvogner,AS,HOLMESTRAND,3092,SUNDBYFOSS,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,13545807.0,11751354.0,1794454.0,35658.0,10955.0,1819157.0,1418942.0,3532391.0,39183.0,3493208.0,2338432.0,1193959.0,1071865.0,122094.0
933982661,SUNDE BF,47.810,Detaljhandel med motorvogner,ENK,MOLDE,6416,MOLDE,False,False,,,,,,,,,,,,,,,,,,,
927654342,SUNDE BIL MA AS,47.810,Detaljhandel med motorvogner,AS,SUNNFJORD,6813,FØRDE,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,8593190.0,7517739.0,1075451.0,90.0,2675.0,1072866.0,830969.0,3715746.0,213666.0,3502080.0,2095986.0,1619760.0,631105.0,988655.0
979799438,SUNDQVIST BIL,47.810,Detaljhandel med motorvogner,ENK,FLÅ,3539,FLÅ,False,False,,,,,,,,,,,,,,,,,,,
837173272,SUNDSET AUTOFORMIDLING,47.810,Detaljhandel med motorvogner,ENK,OPPDAL,7340,OPPDAL,False,False,,,,,,,,,,,,,,,,,,,
965182608,SUNDVEIEN 47 AS,47.810,Detaljhandel med motorvogner,AS,ASKER,1391,VOLLEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,,5033.0,-5033.0,,,-5033.0,-5033.0,0.0,0.0,0.0,-4539396.0,4539396.0,,4539396.0
981136098,SUNNHORDLAND BIL AS,47.810,Detaljhandel med motorvogner,AS,STORD,5411,STORD,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,88144304.0,84810717.0,3333587.0,270685.0,345438.0,3258834.0,2474968.0,13918652.0,1757791.0,12160861.0,2879564.0,11039088.0,9222038.0,1817050.0
834142082,SUNNMØRE AUTO L & K AS,47.810,Detaljhandel med motorvogner,AS,GISKE,6040,VIGRA,False,False,2024,2024-09-16,2024-12-31,SELSKAP,store,0.0,23419.0,-23419.0,0.0,0.0,-23419.0,-23419.0,797.0,0.0,797.0,797.0,0.0,0.0,0.0
930464015,SUPER MAGNUS HOLDING AS,47.810,Detaljhandel med motorvogner,AS,BÆRUM,1357,BEKKESTUA,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,0.0,738431.0,-738431.0,78773.0,0.0,-659658.0,-659658.0,1301857.0,30000.0,1271857.0,448871.0,852986.0,852986.0,0.0
935668867,SUPERBIL LEKNES,47.810,Detaljhandel med motorvogner,ENK,SOLA,4055,SOLA,False,False,,,,,,,,,,,,,,,,,,,
935431166,SUPERIA CARS AS,47.810,Detaljhandel med motorvogner,AS,STJØRDAL,7504,STJØRDAL,False,False,,,,,,,,,,,,,,,,,,,
928956628,SUPERO PERFORMANCE AS,47.810,Detaljhandel med motorvogner,AS,LILLESTRØM,2004,LILLESTRØM,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,12997950.0,12133588.0,864362.0,4340.0,6688.0,862015.0,760996.0,2872458.0,0.0,2872458.0,107099.0,2765359.0,2765359.0,0.0
930042633,SUPREME AUTO AS,47.810,Detaljhandel med motorvogner,AS,KONGSBERG,3616,KONGSBERG,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,61269665.0,60109360.0,1160305.0,65520.0,534040.0,691784.0,536118.0,8760691.0,0.0,8760691.0,40721.0,8719970.0,6320470.0,2399500.0
989789031,SURTEVJU DRIFT AS,47.810,Detaljhandel med motorvogner,AS,NOTODDEN,3676,NOTODDEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,504023.0,134514.0,369509.0,141.0,1024.0,368626.0,274986.0,1494720.0,782769.0,711951.0,1162737.0,331984.0,129743.0,202241.0
979970757,SVALBARD AUTO AS,47.810,Detaljhandel med motorvogner,AS,SVALBARD,9170,LONGYEARBYEN,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,62336875.0,56656381.0,5680494.0,28970.0,172834.0,5536630.0,4650769.0,22722266.0,3599911.0,19122355.0,12132498.0,10589768.0,10411261.0,178507.0
921970390,SVALBARD SNØSCOOTERUTLEIE AS,47.810,Detaljhandel med motorvogner,AS,SVALBARD,9170,LONGYEARBYEN,False,False,2025,2024-07-01,2025-06-30,SELSKAP,store,44649745.0,40445913.0,4203832.0,51453.0,616535.0,3638750.0,3056296.0,17095234.0,2042976.0,15052258.0,6130404.0,10964829.0,10964829.0,
930756075,SVARE SNØ OG FISK,47.810,Detaljhandel med motorvogner,ENK,HEMSEDAL,3560,HEMSEDAL,False,False,,,,,,,,,,,,,,,,,,,
934492838,SVDRIVE LLC,47.810,Detaljhandel med motorvogner,NUF,,,UA-21032 VINNYTSIA,False,False,,,,,,,,,,,,,,,,,,,
952256718,SVEBJØRN AUTO AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,NARVIK,8514,NARVIK,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,215399386.0,212135037.0,3264349.0,122231.0,1556337.0,1830243.0,1390751.0,72726024.0,9213190.0,63512834.0,27500000.0,45226024.0,20519653.0,24706370.0
939219498,SVEEN AUTO AS,47.810,Detaljhandel med motorvogner,AS,SURNADAL,6650,SURNADAL,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,76664531.0,75405452.0,1259079.0,53518.0,499760.0,812837.0,633743.0,19048144.0,7680559.0,11367585.0,7022236.0,12025909.0,5677114.0,6348795.0
994187015,SVEIN TVEDT BIL & MC,47.810,Detaljhandel med motorvogner,ENK,BERGEN,5130,NYBORG,False,False,,,,,,,,,,,,,,,,,,,
991068627,SVEIN VIKEBY,47.810,Detaljhandel med motorvogner,ENK,INDRE ØSTFOLD,1852,MYSEN,False,False,,,,,,,,,,,,,,,,,,,
979496052,SVEINS AUTO AS,95.310,Reparasjon og vedlikehold av motorvogner,AS,BODØ,8008,BODØ,False,False,2024,2024-01-01,2024-12-31,SELSKAP,store,162957543.0,156000810.0,6956733.0,,569484.0,6387249.0,4957885.0,47958944.0,3721436.0,44237508.0,21407619.0,26551326.0,26551326.0,0.0
